Community,Sex,Percent Shared Markers,Database,Enrichment FDR,nGenes,Pathway Genes,Fold Enrichment,Pathway ID, Pathway Name,URL,Genes
3,M,10,GO:MF,0.000276339910062125,38,331,2.19203418376895,GO:0003729, mRNA binding,http://amigo.geneontology.org/amigo/term/GO:0003729, Zfp385a  Slbp  G3bp1  Srsf5  Pabpc1  Celf4  Rps14  Eif4a3  Cstf3  Fubp1  Khdrbs1  Cnbp  Ythdc1  Upf3b  Pcf11  Mrps7  Pcbp1  Srrm4  Ssb  Eif2s2  Gm2000  Noct  Mbd2  Pkm  Zfp36  Hnrnpa2b1  Rps5  Ddx5  Hsp90aa1  Arc  Tra2b  Sf3b1  Rps3  Eef1a1  Gnl3  Rps2  Nup98  Srsf3
3,M,10,KEGG,4.27026874404782E-05,49,469,2.05113957857094,Path:mmu05022, Pathways of neurodegeneration-multiple diseases,http://www.genome.jp/kegg-bin/show_pathway?mmu05022,Atf4  Atp2a2  Bax  Calm2  Camk2g  Ddit3  Gria2  Hspa5  Hras  Psmd7  Ndufv1  Ppp3ca  Prnp  Psmb5  Psmc2  Psmd3  Tuba1b  Tuba4a  Tubb5  Ubb  Ubc  Ube2g2  Uchl1  Vdac2  Wnt4  Tubb4b  Psmd13  Map2k2  Psma5  Psmb2  Vcp  Rab5a  Tomm40  Adrm1  Actr10  Cyc1  Map1lc3a  Sdha  Uqcrc2  Ppid  Tubb6  Ndufc2  Ndufa5  Dctn2  Ndufv2  Ndufs7  Calml4  Rps27a  Csnk1a1
3,M,10,GO:BP,8.65688051929116E-06,72,672,1.98777951376795,GO:0006412, translation,http://amigo.geneontology.org/amigo/term/GO:0006412, Zfp385a  Rpl8  Cars  Rpl15  Eef1a2  Rwdd1  Eif4a2  Rps14  Eprs  Eif3i  Malsu1  Cnbp  Eif3c  Eef2  Upf3b  Eef1a1  Rpl22l1  Rps2  Mrps7  Rpl9  Eif1a  Eif2s2  Eif5a  Rpl13  Rps18  Rps27a  Mrpl57  Rps24  Rpl14  Eif4e  Rps3  Rpl4  Rps29  Mrps26  Mrps28  Rps19  Rpl18a  Mrps16  Rpl18  Rpl3  Aurkaip1  Gm2000  Aplp1  Dnajc3  Pkm  Ppp1r15a  Zfp36  Gapdh  Slbp  Rps5  Btg2  Mrpl43  Pa2g4  Eif4a3  Rgs2  Eif6  Khdrbs1  Mrps11  Eif1  Tob1  Rpl10a  Fau  Pcbp1  Rpl17  Csde1  Aarsd1  Alkbh1  Rps27  Noct  Per1  Pabpc1  Ddx39b
3,M,10,GO:BP,9.45173327177294E-07,84,921,1.98667519181586,GO:0009725, response to hormone,http://amigo.geneontology.org/amigo/term/GO:0009725, Stat3  Nr1d1  Nr4a1  Nr3c1  Nr4a2  Slc2a1  Pkm  Irs2  Insig1  Thra  Atp1a2  Ndel1  Vamp2  Eif4e  Epha5  Egr1  Npas4  Taf7  Socs3  Cited4  Fosb  Hmox1  Ptgds  Srf  Hspa8  Nfe2l2  Crhr1  Ywhah  Atp2b1  Socs2  Btg2  Ddx5  Srsf5  Fos  Hsp90aa1  Cyc1  Bsg  Hspd1  Pcna  Gnas  Ptpn1  Nudc  Errfi1  Iqgap1  Acat1  Gnai2  Cdo1  Ucp2  Klf9  Wbp2  Btg1  Arid5a  Egr2  Txnip  Cited2  Zfp36  Ywhag  Jun  Map1b  Grb2  Jund  Phb2  Cry2  Rwdd1  Per1  Lbh  Nucks1  Eprs  Eif6  Dnaja1  Adam9  Vgf  Adrm1  Cntnap2  Ptges3  Cacybp  Irf1  Srebf2  Rcan1  Anxa5  Atp2a2  Mat2a  Cfl1  Srsf3
3,M,10,GO:BP,7.01927652468932E-06,74,696,1.98132027216137,GO:0043043, peptide biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0043043, Zfp385a  Rpl8  Cars  Rpl15  Eef1a2  Rwdd1  Eif4a2  Rps14  Eprs  Eif3i  Malsu1  Cnbp  Eif3c  Eef2  Upf3b  Eef1a1  Rpl22l1  Rps2  Mrps7  Rpl9  Eif1a  Eif2s2  Eif5a  Rpl13  Rps18  Rps27a  Mrpl57  Rps24  Rpl14  Eif4e  Rps3  Rpl4  Rps29  Mrps26  Mrps28  Rps19  Rpl18a  Mrps16  Rpl18  Rpl3  Aurkaip1  Gm2000  Aplp1  Dnajc3  Pkm  Ppp1r15a  Zfp36  Gapdh  Slbp  Rps5  Btg2  Hagh  Mrpl43  Pa2g4  Eif4a3  Rgs2  Eif6  Khdrbs1  Mrps11  Eif1  Tob1  Rpl10a  Fau  Pcbp1  Rpl17  Csde1  Aarsd1  Alkbh1  Rps27  Noct  Nfe2l2  Per1  Pabpc1  Ddx39b
3,M,10,KEGG,0.00220085182163006,37,380,1.93745340266702,Path:mmu05010, Alzheimer disease,http://www.genome.jp/kegg-bin/show_pathway?mmu05010,Apoe  Atf4  Atp2a2  Calm2  Ddit3  Gapdh  Hras  Psmd7  Ndufv1  Ppp3ca  Psmb5  Psmc2  Psmd3  Tuba1b  Tuba4a  Tubb5  Vdac2  Wnt4  Tubb4b  Psmd13  Map2k2  Psma5  Psmb2  Irs2  Adrm1  Cyc1  Sdha  Uqcrc2  Ppid  Tubb6  Ndufc2  Ndufa5  Rtn4  Ndufv2  Ndufs7  Calml4  Csnk1a1
3,M,10,GO:MF,0.000689137306876309,50,747,1.87705516989404,GO:0005198, structural molecule activity,http://amigo.geneontology.org/amigo/term/GO:0005198, Rpl13  Tubb6  Tubb5  Rpl8  Rpl15  Rps27a  Mrpl57  Tuba1b  Rps14  Psmd13  Rpl14  Tuba4a  Actb  Sec13  Rps3  Rpl4  Rps29  Tubb4b  Rpl22l1  Rps19  Rps2  Mrps7  Rpl9  Mrps16  Rpl18  Rpl3  Actg1  Gm2000  Rps27  Hmox1  Homer1  Arpc5  Rps18  Rps5  Vcl  Mrpl43  Rps24  Hp1bp3  Mrps11  Rpl10a  Fau  Nexn  Rpl18a  H3f3a  Rpl17  Nup98  Magi2  Sparc  Efemp1  Tpm2
3,M,10,GO:MF,0.000635570875397717,52,500,1.86340385956754,GO:0140297, DNA-binding transcription factor binding,http://amigo.geneontology.org/amigo/term/GO:0140297, Nr4a1  Nr4a2  Bcl10  Ddit3  Bhlhe40  Bhlhe41  Atf4  Klf4  Stat3  Hspb1  Ccnt1  Srf  Nfe2l2  Ywhah  Ddx5  Nfkbia  Snw1  Fos  Pitx1  Sub1  Nucks1  Atf2  Pcna  Eif4e  Gtf2b  Dnaja1  Naaa  Actb  Rps3  Trib1  Wbp2  Arid5a  Dusp26  Cxxc5  Taf7  Jun  Cebpb  Chchd2  Jund  Id2  Per1  Egr2  Cited2  Setd3  Tpt1  Hes6  Cry2  Ifrd1  Ctcf  Ptma  Ppid  Hdac11
3,M,10,GO:BP,1.81676885248039E-05,80,814,1.84892991327674,GO:0043604, amide biosynthetic proc.,http://amigo.geneontology.org/amigo/term/GO:0043604, Zfp385a  Rpl8  Cars  Rpl15  Eef1a2  Rwdd1  Eif4a2  Rps14  Eprs  Eif3i  Malsu1  Cnbp  Eif3c  Eef2  Upf3b  Eef1a1  Ormdl3  Rpl22l1  Sptssa  Rps2  Mrps7  Rpl9  Sgms2  Eif1a  Eif2s2  Eif5a  Rpl13  Rps18  Rps27a  Mrpl57  Rps24  Rpl14  Eif4e  Rps3  Rpl4  Rps29  Mrps26  Mrps28  Rps19  Rpl18a  Mrps16  Rpl18  Rpl3  Aurkaip1  Gm2000  Aplp1  Dnajc3  Sirt3  Pkm  Ppp1r15a  Zfp36  Gapdh  Slbp  Rps5  Btg2  Vapa  Hagh  Mrpl43  Pa2g4  Eif4a3  Rgs2  Eif6  Khdrbs1  Mrps11  Acat1  Eif1  Tob1  Rpl10a  Fau  Pcbp1  Rpl17  Csde1  Aarsd1  Alkbh1  Rps27  Noct  Nfe2l2  Per1  Pabpc1  Ddx39b
3,M,10,GO:MF,0.000276339910062125,62,614,1.80289610498512,GO:0008134, transcription factor binding,http://amigo.geneontology.org/amigo/term/GO:0008134, Per1  Nr4a1  Nr4a2  Bcl10  Gtf2b  Ddit3  Bhlhe40  Bhlhe41  Atf4  Klf4  Stat3  Hspb1  Ctcf  Ccnt1  Srf  Nfe2l2  Ywhah  Ddx5  Nr1d1  Nfkbia  Snw1  Fos  Pitx1  Sub1  Nop58  Nucks1  Atf2  Pcna  Eif4e  Dnaja1  Naaa  Actb  Rps3  Trib1  Wbp2  Arid5a  Six3  Dusp26  Cxxc5  Fbl  Zfp644  Taf7  Six1  Jun  Cebpb  Thra  Chchd2  Jund  Eloc  Id2  Egr2  Cited2  Setd3  Tpt1  Hes6  Cry2  Ifrd1  Ptma  Psmc2  Eno1b  Ppid  Hdac11
3,M,10,GO:BP,9.23214885722015E-06,94,1095,1.78569007487752,GO:0010243, response to organonitrogen compound,http://amigo.geneontology.org/amigo/term/GO:0010243, Stat3  Sgta  Ube2g2  Dnajb9  Nr4a1  Dnajb2  Nr4a2  Hspa5  Gnas  Vcp  Slc2a1  Ube4b  Herpud1  Pkm  Gna11  Sesn1  Irs2  Os9  Fbxo2  Insig1  Ubqln2  Rap1b  Ndel1  Per1  Vamp2  Nfkbia  Atf2  Egr1  Jun  Socs3  Cfl1  Cebpb  Apoe  Fosb  Aplp1  Homer1  Nfe2l2  Crhr1  Atp2b1  Socs2  Hnrnpab  Btg2  Srsf5  Fos  Hsp90aa1  Srebf2  Cyc1  Tmbim6  Bsg  Hsp90ab1  Caly  Hspd1  Rgs2  Pcna  Ptpn1  Map1lc3a  Ppp3ca  Psmb2  Nudc  Errfi1  Nsg1  Actb  Iqgap1  Ldlr  Gnai2  Cdo1  Ucp2  Btg1  Vgf  Egr2  Akap9  Atf4  Six1  Ywhag  Map1b  Klf2  Grb2  Jund  Prnp  Pdxp  Cry2  Homer2  Nucks1  Eprs  Eif6  Adrm1  Cntnap2  Cacybp  Irf1  Anxa5  Atp2a2  Mat2a  Hmgcs1  Srsf3
3,M,10,GO:BP,4.98011745597561E-05,82,869,1.77924165278397,GO:0006518, peptide metabolic proc.,http://amigo.geneontology.org/amigo/term/GO:0006518, Zfp385a  Rpl8  Cars  Rpl15  Eef1a2  Rwdd1  Eif4a2  Rps14  Eprs  Eif3i  Malsu1  Cnbp  Eif3c  Gsta4  Eef2  Upf3b  Eef1a1  Cpq  Rpl22l1  Rps2  Mrps7  Rpl9  Eif1a  Eif2s2  Eif5a  Rpl13  Rps18  Rps27a  Mrpl57  Rps24  Rpl14  Eif4e  Rps3  Rpl4  Rps29  Mrps26  Mrps28  Rps19  Rpl18a  Mrps16  Rpl18  Rpl3  Aurkaip1  Gm2000  Aplp1  Dnajc3  Pkm  Pcsk1n  Ppp1r15a  Zfp36  Gapdh  Apoe  Slbp  Rps5  Btg2  Rtn4  Clu  Hagh  Mrpl43  Pa2g4  Eif4a3  Rgs2  Eif6  Khdrbs1  Mrps11  Eif1  Tob1  Rpl10a  Fau  Pcbp1  Rpl17  Csde1  Aarsd1  Alkbh1  Rps27  Noct  Prnp  Nfe2l2  Per1  Pabpc1  Pin1  Ddx39b
3,M,10,GO:BP,3.6710649234997E-05,89,1157,1.74441685153523,GO:0044092, negative reg. of molecular function,http://amigo.geneontology.org/amigo/term/GO:0044092, Tmbim6  Ddit3  Rnf34  Pkig  Bod1  Cnrip1  Camk2n1  Serpinb6a  Serpinh1  Ppp3ca  Actb  Hspb1  Gadd45b  Mrln  Id2  Nr4a1  Cdkn1a  Trib1  Gadd45a  Calm2  Hes6  Apoe  Klf4  Bax  Phb2  Hmox1  Atp1a2  Anp32e  Wfdc2  Ywhab  Crhr1  Pttg1  Ywhae  Nfkbia  Ly6h  Senp2  Eif4a2  Pim1  Ndfip1  Hras  Dnajb2  Nucks1  Cst3  Ptpn1  Gem  Dnaja1  Stmn1  Errfi1  Lrpap1  Crmp1  Uchl1  Atp2a2  Bhlhe40  Camk1  Gas6  Gnai2  Oaz1  Tnni3  Midn  Siah2  Txnip  Rnh1  Ppp1r10  Pcsk1n  Akap9  Taf7  Ppp1r37  Jun  Ppp1r14b  Bub3  Cry2  Prnp  Cdkn2d  Hmgcr  Fbxo7  Rgs2  Ormdl3  Irs2  Zfp36  Ppp2ca  Eif4a3  Mapk8ip1  Herpud1  Pin1  Ppp1r15a  Pam16l  Gapdh  Thra  Dnajc3
3,M,10,GO:BP,1.37745951959364E-05,98,1202,1.74269753668058,GO:1901698, response to nitrogen compound,http://amigo.geneontology.org/amigo/term/GO:1901698, Stat3  Sgta  Ube2g2  Dnajb9  Ly6h  Nr4a1  Dnajb2  Nr4a2  Hspa5  Gnas  Vcp  Slc2a1  Ube4b  Herpud1  Pkm  Gna11  Sesn1  Irs2  Os9  Fbxo2  Insig1  Ubqln2  Rap1b  Ndel1  Per1  Vamp2  Nfkbia  Atf2  Egr1  Jun  Socs3  Cfl1  Cebpb  Apoe  Fosb  Aplp1  Homer1  Slc3a2  Nfe2l2  Crhr1  Atp2b1  Socs2  Hnrnpab  Btg2  Srsf5  Fos  Hsp90aa1  Srebf2  Cyc1  Tmbim6  Bsg  Hsp90ab1  Caly  Hspd1  Rgs2  Pcna  Ptpn1  Map1lc3a  Ppp3ca  Psmb2  Nudc  Errfi1  Nsg1  Actb  Iqgap1  Ldlr  Gnai2  Cdo1  Ucp2  Btg1  Vgf  Egr2  Akap9  Mul1  Atf4  Six1  Ywhag  Map1b  Klf2  Grb2  Jund  Prnp  Pdxp  Cry2  Homer2  Nucks1  Eprs  Eif6  Adrm1  Cntnap2  Cacybp  Irf1  Anxa5  Atp2a2  Mat2a  Gapdh  Hmgcs1  Srsf3
3,M,10,GO:BP,2.72794900261142E-08,140,1825,1.74117019440478,GO:1901700, response to oxygen-containing compound,http://amigo.geneontology.org/amigo/term/GO:1901700, Stat3  Ly6h  Nr4a1  Nr4a2  Gnas  Slc2a1  Pkm  Gna11  Oser1  Sesn1  Irs2  Insig1  Rap1b  Klf4  Psap  Ndel1  Per1  Vamp2  Nfkbia  Noct  Eif4e  Epha5  Mt1  Malt1  Sbno2  Egr1  Zfp36  Npas4  Socs3  Cfl1  Cebpb  Hadhb  Fosb  Phb2  Eno2  Hmox1  Aplp1  Atp1a2  Homer1  Rpl15  Srf  Hspa8  Nfe2l2  Crhr1  Atp2b1  Socs2  Hnrnpab  Btg2  Nr1d1  Snw1  Srsf5  Fos  Hsp90aa1  Ripk1  Clu  Slc38a2  Cyc1  Tra2b  Tmbim6  Bsg  Slc29a1  Hsp90ab1  Pim1  Nr3c1  Mbd2  Caly  Klf7  Hspd1  Stk25  Rgs2  Hspa5  Atf2  Pcna  Ptpn1  Map1lc3a  Ppp3ca  Bcl10  Vcp  Akr1a1  Nudc  Errfi1  Nsg1  Tbc1d1  Atp2a2  Chek2  Actb  Iqgap1  Rps3  Gas6  Adam9  Got2  Trib1  Gnai2  Cdo1  Ucp2  Klf9  Wbp2  Btg1  Vgf  Rpl10a  Egr2  Txnip  Akap9  Atf4  Baiap3  Six1  Ywhag  Jun  Map1b  Klf2  Grb2  Jund  Prnp  Cdkn2d  Pdxp  Ldlr  Cry2  Rwdd1  Pabpn1  Zbtb20  Homer2  Nucks1  Eprs  Eif6  Pim3  Arid5a  Adrm1  Nnat  Fbxo7  Cacybp  Irf1  Ppp2ca  Hmgcr  Pdia3  Anxa5  Fosl2  Rnf146  Camk2n1  Mat2a  Srsf3
3,M,10,GO:BP,1.37745951959364E-05,100,1199,1.72844544267953,GO:0009628, response to abiotic stimulus,http://amigo.geneontology.org/amigo/term/GO:0009628, Hspb1  Per1  Hsp90aa1  Hsp90ab1  Xpa  Ucp2  Egln2  Lhfpl5  Cry2  Rtn4  Nfkbia  Fos  Dnajc3  Cdkn1a  Cidea  Chek2  Vgf  Higd1a  Egr1  Pcsk1n  Jun  Fosb  Hmox2  Phb2  Hmox1  Atp1a2  Srf  Hspa8  Nfe2l2  Crhr1  Irf1  Atp2b1  Btg2  Ywhae  Scfd1  Slc38a2  Tmbim6  Nr4a1  Slc29a1  Mbd2  Hras  Hspd1  Avpr1b  Nucks1  Atp1b1  Hspa5  Atf2  Pcna  Ppid  Lmna  Bcl10  Dnaja1  Vcp  Slc2a1  Hp1bp3  Ube4b  Errfi1  Atp2a2  Bag3  Dnaja2  Cngb1  Dnaja4  Gadd45a  Kcnk2  Txnip  Cntnap2  Cited2  Akap9  Atf4  Map1b  Pdlim1  Ier5  Grb2  Hikeshi  Actg1  Chchd2  Jund  Cdkn2d  Bhlhe40  Bax  Hmgcr  Ccnd2  Ppp1cc  Id2  Ric8a  Nr4a2  Rnf34  Rab3a  Usp2  Gna11  Thra  Camk2g  Nrxn1  Arhgdia  Pdcl3  Fosl2  Actb  Pin1  Eno1b  Serpinb6a
3,M,10,GO:MF,2.74752013107644E-06,108,1160,1.72199775855628,GO:0003723, RNA binding,http://amigo.geneontology.org/amigo/term/GO:0003723, Zfp385a  Rpl13  Rpl8  Slbp  Ewsr1  Rpl15  G3bp1  Ddx39b  Hnrnph3  Ddx50  Hnrnpab  Srsf5  Mbnl2  Pabpc1  Srsf7  Celf4  Rps14  Eif4a3  Rpl14  Nop58  Cstf3  Fubp1  Eif4e  Khdrbs1  Eif3i  Cnbp  Rpl4  Eif1  Ythdc1  Upf3b  Rpl22l1  Rps19  Pcf11  Mrps7  Fbl  Pcbp1  Srsf11  Rpl18  Rpl3  U2af1  Snu13  Srrm4  Ssb  Srsf3  Eif2s2  Gm2000  Rps27  Hnrnpa2b1  Ccnt1  Srf  Noct  Cdh2  Mbd2  Ppme1  Pkm  Arid5a  Zfp36  Socs3  Jmjd6  Eno1b  Hadhb  Ilf2  Puf60  Ranbp2  Stat3  Ptbp1  Rps18  Slc3a2  Cars  Rps5  Hspa8  Ddx5  Papola  Hsp90aa1  Pabpn1  Arc  Tra2b  Eif4a2  Tuba1b  Hsp90ab1  Pa2g4  Thoc3  Sf3b1  Eprs  Rbm39  Zranb2  Tra2a  Eif3c  Rps3  Tubb4b  Eef1a1  Rpl10a  Ppp1r10  Isg20  Ddx24  Gnl3  Rps2  Tst  Rpl9  Eif1a  Rpl17  Nup98  Csde1  Eif5a  Alkbh1  Hspd1  Eef2  Thra
3,M,10,GO:BP,1.6619007636509E-05,100,1267,1.71798269786913,GO:1901701, cellular response to oxygen-containing compound,http://amigo.geneontology.org/amigo/term/GO:1901701, Stat3  Ly6h  Nr4a1  Nr4a2  Gnas  Pkm  Gna11  Oser1  Sesn1  Irs2  Insig1  Rap1b  Psap  Ndel1  Vamp2  Nfkbia  Eif4e  Epha5  Mt1  Malt1  Sbno2  Zfp36  Npas4  Socs3  Cebpb  Hadhb  Phb2  Aplp1  Srf  Hspa8  Nfe2l2  Crhr1  Atp2b1  Socs2  Hnrnpab  Nr1d1  Snw1  Srsf5  Fos  Ripk1  Clu  Slc38a2  Tra2b  Slc29a1  Pim1  Nr3c1  Caly  Klf7  Stk25  Hspa5  Pcna  Ptpn1  Map1lc3a  Ppp3ca  Bcl10  Vcp  Akr1a1  Errfi1  Nsg1  Tbc1d1  Chek2  Actb  Rps3  Gas6  Adam9  Trib1  Gnai2  Ucp2  Klf9  Akap9  Atf4  Baiap3  Six1  Ywhag  Jun  Map1b  Klf2  Grb2  Prnp  Pdxp  Ldlr  Rwdd1  Pabpn1  Zbtb20  Nucks1  Eprs  Pim3  Arid5a  Adrm1  Fbxo7  Irf1  Ppp2ca  Hmgcr  Pdia3  Anxa5  Egr1  Rnf146  Camk2n1  Cfl1  Srsf3
3,M,10,GO:MF,9.75789432659674E-06,120,1530,1.60043651327808,GO:0044877, protein-containing complex binding,http://amigo.geneontology.org/amigo/term/GO:0044877, Rad23a  Wdr1  P3h4  Arpc5  Capza2  Dstn  Anxa6  Sparc  Gnas  Eif6  Tpm3  Tpm2  Hp1bp3  Sparcl1  Malsu1  Iqgap1  Adam9  Cngb1  Tpm4  Ldlr  Gnai2  Gna11  Eef2  Eif1  Irs2  Adrm1  Cfl1  Jmjd6  Cfl2  Apoe  Lztfl1  Hspa5  Bag3  Thra  Tubb5  Hmgn2  Eno2  Ppp1cc  Sgta  Homer1  Kctd2  Crhr1  Ndel1  Hnrnpab  Pttg1  Ddx5  Scfd1  Fos  Ripk1  Vcl  Clu  Cdkn1a  Gnb3  Pim1  Pi4k2a  Dctn2  Caly  Hspd1  Nop58  Atf2  Pcna  Ptpn1  Ppp3ca  Bcl10  Vcp  Khdrbs1  Gnb2  Rps3  Uqcrc2  Tnni3  Nexn  Cir1  Zfp36  Npas4  Fbl  Taf7  Rap1b  Jun  Map1b  Nap1l4  Grb2  H3f3a  Syne2  Serpinh1  Eif5a  Prnp  Ranbp2  Bax  Napa  Ywhab  Ddx39b  Ppp2ca  Rtn4  Dynll2  Ywhae  Vamp2  Nfkbia  Vapa  Nrxn1  Cdh2  Nr3c1  Hras  Eif4a3  Homer2  Dnajb2  Eif3c  Syp  Oaz1  Clic4  Mcl1  Magi2  Rps2  Eif1a  Hadhb  Ube2s  Top1  Gm2000  Eloc  Prmt1  Tusc3
3,M,10,GO:BP,3.47876415990493E-05,121,1652,1.59133919111425,GO:0009719, response to endogenous stimulus,http://amigo.geneontology.org/amigo/term/GO:0009719, Stat3  Nr1d1  Nr4a1  Nr3c1  Nr4a2  Gnas  Slc2a1  Zyx  Adam9  Pkm  Gna11  Sesn1  Irs2  Insig1  Rap1b  Thra  Ing1  Atp1a2  Ndel1  Vamp2  Cidea  Atf2  Eif4e  Epha5  Zcchc12  Tob1  Egr1  Cited2  Zfp36  Npas4  Taf7  Jun  Socs3  Cebpb  Cited4  Apoe  Fosb  Hmox1  Aplp1  Ptgds  Srf  Hspa8  Nfe2l2  Crhr1  Ywhah  Atp2b1  Socs2  Hnrnpab  Btg2  Ddx5  Snw1  Srsf5  Fos  Hsp90aa1  Srebf2  Cyc1  Bsg  Hsp90ab1  Caly  Hspd1  Hspa5  Pcna  Ptpn1  Nudc  Errfi1  Nsg1  Actb  Iqgap1  Acat1  Ldlr  Gnai2  Cdo1  Ucp2  Egr3  Klf9  Wbp2  Btg1  Wnt4  Arid5a  Eef1a1  Egr2  Txnip  Akap9  Atf4  Arf6  Six1  Ywhag  Map1b  Ier2  Klf2  Grb2  Jund  Prnp  Pdxp  Phb2  Cry2  Rwdd1  Per1  Lbh  Ddit3  Nucks1  Eprs  Eif6  Dnaja1  Vgf  Adrm1  Cntnap2  Ptges3  Cacybp  Irf1  Rcan1  Nrxn1  Anxa5  Atp2a2  Rps3  Pin1  Magi2  Mat2a  Cfl1  Hmgcs1  Srsf3
3,M,10,GO:BP,3.52187124217893E-05,131,1803,1.55431468064905,GO:0010941, reg. of cell death,http://amigo.geneontology.org/amigo/term/GO:0010941, Fbxo7  Apoe  Bax  Anp32e  Phlda1  Clu  Tmbim6  Tnfrsf12a  Mtch1  Cidea  Ddit3  Ptma  Bcl10  Anp32b  Rnf34  Rps3  Bag3  Herpud1  Anp32a  Sncb  Pim3  Higd1a  Mcl1  Yeats4  Ccnl1  Actb  Morf4l1  Psap  Hspb1  Eef1a2  Nr4a1  Hras  Mapk8ip1  Gas6  Mt1  Cebpb  Eif5a  Alkbh1  Ccnd2  Zfp385a  Klf4  Phb2  Eno2  Hmox1  Ube2m  Tmbim1  Ctsd  Gadd45b  Hspa8  Nfe2l2  Crhr1  Ubb  Btg2  Fos  Hsp90aa1  Ripk1  Gadd45g  Arf4  Trim35  Dnajc3  Hsp90ab1  Pim1  Pa2g4  Hspd1  Atf3  Nr4a2  Hspa5  Atf2  Ppid  Dnaja1  Lrpap1  Chek2  Ndufc2  Gnai2  Malt1  Ucp2  Egr3  Gadd45a  Siah2  Kcnk2  Eef1a1  Ormdl3  Txnip  Egr1  Ppp1r10  Atf4  Zfp36  Ing1  Scg2  Jun  Socs3  Dedd2  Egln2  Tpt1  Prnp  Cdkn2d  Nr3c1  Wnt4  Ppp2r1a  Vdac2  Cdkn1a  Pdia3  Ptpn1  Lmna  Irs2  Cited2  Pam16l  Six1  Thra  Tcp1  Tomm40  Stat3  Cacybp  Fnta  Irf1  Ppp2ca  Hmgcr  Atp6v0c  Fth1  Cst3  Anxa5  Pin1  Rps29  Btg1  Rnf146  Ppp1r15a  Gapdh  Eno1b  Ptges3  Ywhah  Hsph1
3,M,10,GO:MF,2.6655593812831E-06,180,2280,1.50518366245835,GO:0019899, enzyme binding,http://amigo.geneontology.org/amigo/term/GO:0019899, Fbxo7  Rhoc  Pard6a  Ubc  Gabarap  Ubb  Rps27a  Nell2  Tmbim6  Arih1  Map1lc3a  Bcl10  Lrpap1  Actb  Gabarapl2  Trib1  Siah2  Txnip  Pcf11  Bod1  Camk2n1  Ywhag  Hspb1  Rassf1  Ccnt1  Dnajc3  Pabpn1  Smyd2  Bhlhe41  Irs2  Ppp1r15a  Zfp36  Ccnd2  Ckb  Tubb5  Tspan33  Apoe  Ranbp2  Rad23a  Stat3  Psap  Eno2  Ppp1cc  Hmox1  Dnajb1  Cacybp  Gdi1  Srf  Hspa8  Eef1a2  Ywhab  Ywhah  Rtn4  Ywhae  Per1  Nfkbia  Snw1  Srsf5  Hsp90aa1  Ripk1  Vcl  Clu  Tuba1b  Cdkn1a  Gnb3  Hsp90ab1  Atp6v0c  Nr3c1  Pa2g4  Dctn2  Nop58  Tuba4a  Atp1b1  Eprs  Hspa5  Atf2  Pcna  Mapre1  Ptpn1  Eif4e  Ppp3ca  Gtf2b  Anp32b  Dnaja1  Vcp  Slc2a1  Khdrbs1  Errfi1  Uchl1  Zfp326  Atp2a2  Rnf34  Chek2  Gnb2  Iqgap1  Ppme1  Rps3  Rbbp6  Lamp1  Gas6  Rab3a  Usp2  Acat1  Ldlr  Usp37  Eef2  Tnni3  Midn  Gadd45a  Calm2  Tob1  Eef1a1  Egr2  Egr1  Ppp1r10  Cntnap2  Nrtn  Cited2  Magi2  Stat2  Os9  Rps19  Mul1  Cir1  Atf4  Arf6  Rps2  Fbl  Paxx  Taf7  Jun  Chchd3  Grb2  Actg1  Snu13  Tcp1  Cry2  Ptges3  Jund  Cdkn2d  Prmt1  Fnta  Cdh2  Mapk8ip1  Rheb  Ube4b  Adam9  Malt1  Six3  Mapk6  Cebpb  Gapdh  Srsf3  Prnp  Klf4  Sh3gl1  Hnrnpa2b1  Pgam1  Ndufs7  Ppp2ca  Hmgcr  Arhgdia  Hspd1  Dnajb2  Cst3  Anxa5  Ppid  Lmna  Eif3i  Rab6a  Got2  Pin1  Oaz1  Btg1  Adrm1  Tgif1  Cfl1  Gm10053  Eno1b  Serpinb6a
